ID,착과량(int),수고(m),수관폭1(min),수관폭2(max),수관폭평균,2022-09-01 새순,2022-09-02 새순,2022-09-03 새순,2022-09-04 새순,2022-09-05 새순,2022-09-06 새순,2022-09-07 새순,2022-09-08 새순,2022-09-09 새순,2022-09-10 새순,2022-09-11 새순,2022-09-12 새순,2022-09-13 새순,2022-09-14 새순,2022-09-15 새순,2022-09-16 새순,2022-09-17 새순,2022-09-18 새순,2022-09-19 새순,2022-09-20 새순,2022-09-21 새순,2022-09-22 새순,2022-09-23 새순,2022-09-24 새순,2022-09-25 새순,2022-09-26 새순,2022-09-27 새순,2022-09-28 새순,2022-09-29 새순,2022-09-30 새순,2022-10-01 새순,2022-10-02 새순,2022-10-03 새순,2022-10-04 새순,2022-10-05 새순,2022-10-06 새순,2022-10-07 새순,2022-10-08 새순,2022-10-09 새순,2022-10-10 새순,2022-10-11 새순,2022-10-12 새순,2022-10-13 새순,2022-10-14 새순,2022-10-15 새순,2022-10-16 새순,2022-10-17 새순,2022-10-18 새순,2022-10-19 새순,2022-10-20 새순,2022-10-21 새순,2022-10-22 새순,2022-10-23 새순,2022-10-24 새순,2022-10-25 새순,2022-10-26 새순,2022-10-27 새순,2022-10-28 새순,2022-10-29 새순,2022-10-30 새순,2022-10-31 새순,2022-11-01 새순,2022-11-02 새순,2022-11-03 새순,2022-11-04 새순,2022-11-05 새순,2022-11-06 새순,2022-11-07 새순,2022-11-08 새순,2022-11-09 새순,2022-11-10 새순,2022-11-11 새순,2022-11-12 새순,2022-11-13 새순,2022-11-14 새순,2022-11-15 새순,2022-11-16 새순,2022-11-17 새순,2022-11-18 새순,2022-11-19 새순,2022-11-20 새순,2022-11-21 새순,2022-11-22 새순,2022-11-23 새순,2022-11-24 새순,2022-11-25 새순,2022-11-26 새순,2022-11-27 새순,2022-11-28 새순,2022-09-01 엽록소,2022-09-02 엽록소,2022-09-03 엽록소,2022-09-04 엽록소,2022-09-05 엽록소,2022-09-06 엽록소,2022-09-07 엽록소,2022-09-08 엽록소,2022-09-09 엽록소,2022-09-10 엽록소,2022-09-11 엽록소,2022-09-12 엽록소,2022-09-13 엽록소,2022-09-14 엽록소,2022-09-15 엽록소,2022-09-16 엽록소,2022-09-17 엽록소,2022-09-18 엽록소,2022-09-19 엽록소,2022-09-20 엽록소,2022-09-21 엽록소,2022-09-22 엽록소,2022-09-23 엽록소,2022-09-24 엽록소,2022-09-25 엽록소,2022-09-26 엽록소,2022-09-27 엽록소,2022-09-28 엽록소,2022-09-29 엽록소,2022-09-30 엽록소,2022-10-01 엽록소,2022-10-02 엽록소,2022-10-03 엽록소,2022-10-04 엽록소,2022-10-05 엽록소,2022-10-06 엽록소,2022-10-07 엽록소,2022-10-08 엽록소,2022-10-09 엽록소,2022-10-10 엽록소,2022-10-11 엽록소,2022-10-12 엽록소,2022-10-13 엽록소,2022-10-14 엽록소,2022-10-15 엽록소,2022-10-16 엽록소,2022-10-17 엽록소,2022-10-18 엽록소,2022-10-19 엽록소,2022-10-20 엽록소,2022-10-21 엽록소,2022-10-22 엽록소,2022-10-23 엽록소,2022-10-24 엽록소,2022-10-25 엽록소,2022-10-26 엽록소,2022-10-27 엽록소,2022-10-28 엽록소,2022-10-29 엽록소,2022-10-30 엽록소,2022-10-31 엽록소,2022-11-01 엽록소,2022-11-02 엽록소,2022-11-03 엽록소,2022-11-04 엽록소,2022-11-05 엽록소,2022-11-06 엽록소,2022-11-07 엽록소,2022-11-08 엽록소,2022-11-09 엽록소,2022-11-10 엽록소,2022-11-11 엽록소,2022-11-12 엽록소,2022-11-13 엽록소,2022-11-14 엽록소,2022-11-15 엽록소,2022-11-16 엽록소,2022-11-17 엽록소,2022-11-18 엽록소,2022-11-19 엽록소,2022-11-20 엽록소,2022-11-21 엽록소,2022-11-22 엽록소,2022-11-23 엽록소,2022-11-24 엽록소,2022-11-25 엽록소,2022-11-26 엽록소,2022-11-27 엽록소,2022-11-28 엽록소
TRAIN_0010,376,208.0,314.0,325.0,319.5,4.1,4.1,4.0,4.0,3.9,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.5,0.0,80.62649036355027,80.59111643042893,80.42126923330393,80.31131089275708,80.15436565020943,80.04374431383074,79.94038953465093,79.75000797142806,79.74333440456013,79.58493220296143,79.39892397812369,79.3396424533609,79.17390592799742,79.05787549118392,78.94019444670377,78.75822969573845,78.6372778607067,78.47837388219392,78.43079636750007,78.38421742364156,78.31149410889468,78.2783254731503,78.16320386512075,78.15710394331552,78.10788545055591,77.90918263341257,77.82609731381717,77.72196106990559,77.71964929000794,77.62470390879801,77.55174866849833,77.41505876249013,77.27250790339666,77.14351882012606,77.00059174827221,76.8556882118008,76.71468395037972,76.61057681148162,76.50195678320138,76.45434867741787,76.31510539347866,76.20034010785976,76.0013473009457,75.86948891188284,75.69469506918503,75.51618437692437,75.48133897379816,75.45120471749559,75.2616463531111,75.22024314001104,75.12978701483793,75.05266869538593,74.99454750822368,74.93433625908041,74.8020287917677,74.76236179131362,74.72237853816611,74.57038432468158,74.39181583203342,74.28608548348514,74.24117718262103,74.12420730193148,74.04229809014647,73.97378595269682,73.81810726806361,73.66583461840833,73.60487869332827,73.50501364727359,73.36306486771676,73.25804188926543,73.1729339468697,73.09047342432557,73.05212914040385,72.99673334736734,72.93619938105395,72.82414065453554,72.65440600847371,72.57126069325248,72.51071244042106,72.48573597760313,72.28934039398904,72.13594350280711,72.03156973342358,71.96287240593858,71.81628567075342,71.70714111375061,71.55416077245002,71.51646298535887,71.48118485460262
TRAIN_0011,28,264.0,250.0,280.0,265.0,5.2,5.1,5.1,5.0,5.0,4.9,4.9,4.8,4.7,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,2.9,2.9,2.8,2.7,2.7,2.6,2.6,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,78.46460065850793,78.4345838334211,78.28611282700436,78.21855709049387,78.16847949656034,78.04524623211245,78.02424781012157,77.89828063190393,77.81765179149018,77.79529320227691,77.76322118711414,77.63118636520589,77.58721385898536,77.41854853074551,77.28361599143759,77.1690611315312,76.9810046843329,76.88864243334389,76.88093991460916,76.85196812069618,76.76136642912172,76.60293536336246,76.59538688568898,76.56449586025373,76.54828723265261,76.37846929058738,76.3298093231112,76.28957243547343,76.23135591417002,76.12756377496235,76.08844595891519,76.02983160771454,75.8958872178153,75.76244707041973,75.66485790622556,75.49570921310819,75.488762574669,75.40742417816526,75.3768285682303,75.30033110455034,75.18768777213342,75.03900646990502,75.00143343320588,74.88288987868415,74.77418423989498,74.59163246250007,74.42454677471127,74.24233860377919,74.08557937198144,73.98237452406559,73.81190268389896,73.70443384475021,73.54968228228587,73.38461788848592,73.19272267891647,73.10948390712106,73.01019082727352,72.98588643688511,72.81764577099815,72.7308943291827,72.64551670750461,72.52759342541619,72.51978736584329,72.50853350465994,72.33148960696438,72.27574911062852,72.19611250586338,72.02869270473181,71.83689620735281,71.68281146148317,71.64272102594316,71.46266412782167,71.36074214005477,71.2267942588911,71.12449854170575,71.07107712927738,71.03460834136793,70.97749574671917,70.91819687303389,70.75012815308486,70.66424046056315,70.60437600324758,70.47775023269162,70.47234495361457,70.32570197103857,70.29208417876544,70.12178528217466,69.97255647028713,69.82800980721238
TRAIN_0012,34,239.0,256.0,281.0,268.5,4.9,4.9,4.8,4.8,4.8,4.7,4.7,4.6,4.5,4.5,4.5,4.4,4.4,4.3,4.3,4.2,4.2,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.0,3.0,2.9,2.9,2.9,2.8,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.2,2.2,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.5,0.0,0.0,0.0,74.10434939767374,74.00760854689707,73.8279113016189,73.72220966485571,73.65884187694448,73.6232924865615,73.46339544323207,73.3340876353831,73.25512808803394,73.2046555684664,73.11118029449091,73.01279528755279,72.85169367954241,72.74631415014473,72.60381318802736,72.43012585041028,72.35856410535067,72.19535845456161,72.03582045337077,71.94270105892271,71.8740622169709,71.7789612333027,71.76974652637935,71.6114254190701,71.60827603723409,71.5479808465956,71.47786903393899,71.28959185185664,71.12313348873586,70.93998646459167,70.78837447139581,70.7865402123563,70.78276279832887,70.63834443675617,70.56141948422346,70.54853984251619,70.3863861167426,70.19135450643454,70.02097696396524,69.9557799885423,69.84427855742129,69.70842222564205,69.6438363877236,69.5822628866984,69.54438155822903,69.43506621380808,69.3632936836068,69.18575432916114,69.06466752113431,68.96981171623356,68.84537194179234,68.73489267341579,68.63333203398918,68.51692391297918,68.50265318844757,68.40037223976404,68.26821110703833,68.20358145217766,68.12237696718836,67.96877412675428,67.89067449383406,67.75721281394713,67.65403980602922,67.62402164217646,67.48424838147129,67.40757320470149,67.36682540734763,67.32749733841477,67.30471287242,67.13267654799962,66.94205334538553,66.88045585028759,66.79253476125808,66.59607335882998,66.5596616773235,66.54108073253009,66.53093571028604,66.52278264444004,66.44855305845381,66.25742619450432,66.17171033892657,66.08371538472485,65.91606793769861,65.80996913866996,65.68504328038871,65.64559395178736,65.61632255568453,65.52633555465047,65.48965630580648
TRAIN_0013,685,218.0,252.0,286.0,269.0,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,68.01114613739773,67.9271993829675,67.86579075975882,67.77963705914713,67.74262425027104,67.73391044285735,67.68618714997338,67.67887162827327,67.54751553859954,67.51051287853451,67.44078030594319,67.35509488802148,67.304537081396,67.26939865264828,67.23593108444241,67.22896087816953,67.09859352664697,67.0724031725909,66.88956487682667,66.82691710790766,66.7071617008049,66.60463197991153,66.59769642691067,66.50567550429481,66.33739311029696,66.30963978158219,66.1660757405404,66.05229824882387,65.90693061320513,65.74074617031272,65.56119315341493,65.51295006110716,65.42688754275974,65.296021256564,65.11510086712313,64.98412820673056,64.8488854713883,64.65823405616834,64.56873132508588,64.47484641153193,64.33952310007334,64.14000409896497,64.06122242506407,63.96689040005595,63.82739771499373,63.67233780988461,63.57073669577848,63.397683348763934,63.2273261719129,63.1117048445591,62.94877108297883,62.89587361192749,62.88316502438481,62.78009712895361,62.64815124104787,62.50418935306002,62.49771266796558,62.34962535214777,62.19979872883415,62.125227407871165,61.98923136804624,61.9801533253528,61.88230899669514,61.79467354159589,61.71287374033889,61.662275227509205,61.46475258104265,61.31319586389282,61.15258036924585,61.07180099565182,60.97064432589118,60.94501531319852,60.90964270390005,60.88309072733416,60.82604792020513,60.66366196894305,60.46992953790139,60.4527906582641,60.39593576055167,60.34371255513373,60.18423547008766,60.133112354781765,60.04514003659676,59.85048117049438,59.82634907382841,59.63124008860058,59.599936294481445,59.5761699033614,59.4572068293097
TRAIN_0014,292,201.0,279.0,291.0,285.0,4.4,4.3,4.3,4.3,4.2,4.2,4.1,4.1,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.5,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.0,3.0,3.0,2.9,2.9,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.5,2.5,2.4,2.4,2.3,2.3,2.2,2.2,2.1,2.1,2.1,2.0,2.0,1.9,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.0,0.0,72.92699652207558,72.78831630352111,72.6749799002418,72.62672369172951,72.57609216885058,72.43803581493513,72.3261749375325,72.18983160961793,72.01718756755231,71.96314218022437,71.82885823167769,71.67394631926774,71.64991115115653,71.46194361493112,71.45181690858941,71.37128492909497,71.22042113792178,71.10510574988287,71.07566226295697,70.90887783277904,70.90784448039905,70.84256730382803,70.79728539039837,70.61179367411849,70.60529347810483,70.53634463419449,70.4577353001453,70.29940188043854,70.28389230018936,70.22299523407166,70.21601582586258,70.07828489347668,69.94953299493962,69.91590813616548,69.7475126839681,69.60636104024512,69.46456549875819,69.39710683136127,69.20114406316922,69.18572702408643,69.08574752332191,69.0563417104758,68.98147316445151,68.92278551763101,68.76098386899649,68.69696972730557,68.50634790286225,68.34532682533644,68.22272730937067,68.19530951198956,68.03516068822229,67.9692093526334,67.81334411171615,67.76718333626687,67.57506190796353,67.50963744743606,67.39619716136525,67.23041498554436,67.07856081044392,67.01014412566778,66.8590058330699,66.85805316454196,66.68843484021602,66.67097550905501,66.65128992008009,66.63044959420834,66.62568697926308,66.52902319298745,66.52139368031213,66.45835802349748,66.31882970959826,66.16010713306888,66.06144861090426,65.99958592020951,65.83618467257354,65.64185730639437,65.6105907443387,65.58117060789854,65.5453998862303,65.39293137980273,65.29988278170919,65.1756051976544,65.00205990522933,64.9352942132333,64.78143492052595,64.65927001078974,64.47292364928033,64.33301396267471,64.16108221260342
TRAIN_0015,502,194.0,334.0,350.0,342.0,3.2,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,83.77671508236402,83.60009415941185,83.51137976096838,83.35546597177242,83.3010791738841,83.12204134216599,83.10201085886011,82.91071291702474,82.76148299904722,82.58563846712556,82.4182873001683,82.22037174579025,82.09640480150628,81.92781407047141,81.92264885530687,81.72963035301754,81.57132438045818,81.44549149612759,81.26167818308069,81.17564704825276,81.11113524163453,80.9482641126742,80.87550432219219,80.85150997392185,80.79374513363044,80.68593580042439,80.65258061057213,80.46771071554942,80.33794990113631,80.20187341288552,80.0813646714215,79.90882730244581,79.85868451544304,79.68023437305017,79.61707359164656,79.58835552168638,79.55313462424424,79.36899162576069,79.23340494243459,79.12055759411636,79.07392679595353,79.00906854561859,78.97177040823235,78.79735753301499,78.76249511391823,78.60333824235944,78.57937760895187,78.430063749904,78.3222019804337,78.19938920768313,78.09190630700633,77.9979122491392,77.92321235296275,77.87950416791847,77.82633269811319,77.70240058367594,77.574672575534,77.41391031022948,77.3650526635434,77.19544832585552,76.99938886645378,76.85696347151158,76.67499202569215,76.51779671191697,76.34554249014639,76.34258787379976,76.18594046196984,76.01668031805025,76.00314834590905,75.86063135619142,75.78080683725487,75.65632793116707,75.60366625451974,75.45515175937265,75.27235098728949,75.16087454529189,75.05170416432142,75.04867387226933,74.87934689823537,74.6885834217082,74.65838857432105,74.65357916898735,74.54250506279072,74.38343582653064,74.19998750746853,74.09846375658005,73.92543727838789,73.75837426138509,73.60903990020036
TRAIN_0016,687,279.0,246.0,346.0,296.0,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,78.36832747527444,78.2939348111641,78.24219912248877,78.23408676967851,78.088607532808,77.9269170485573,77.79745289437706,77.62388572582257,77.4554831532,77.34550113298334,77.16121257032368,77.0948540814261,77.03725420477898,76.97974265611026,76.86434075399141,76.83459283450551,76.72920018175961,76.71428748031644,76.69120395994088,76.58977977925075,76.42183642757723,76.28432488704331,76.27703392636343,76.15395017707245,76.01560603132052,75.93234116838318,75.91874274274434,75.87736215949768,75.75344222991917,75.60723415523778,75.60612406981652,75.5101642425376,75.34349872700733,75.25945847095485,75.20669632530239,75.1890829002983,75.04832983540278,75.04697507666246,74.98059194477929,74.91794950337469,74.7189335469619,74.66476394437437,74.49079095953451,74.36533475187076,74.25179942060568,74.13625303905668,74.0076657480199,73.90619828081657,73.85150585797263,73.76257723127875,73.59816726623978,73.45911906942284,73.29318874765497,73.20555179155883,73.15446815452242,73.15226469444164,73.05079579575279,72.9041270970954,72.84652970748424,72.66492749599949,72.63166766263416,72.58568804635912,72.55351517156512,72.46013718800222,72.27241160271151,72.27129915657535,72.16714587418868,72.1286210267937,71.9947757205236,71.98196802020038,71.9526516757589,71.92924889556859,71.78398988129672,71.67057656074182,71.59681647634457,71.41675399984389,71.22366353528587,71.04240938832051,70.87637219334732,70.85336835677236,70.78914335289048,70.63391976909782,70.61933542756812,70.48127851936398,70.48016744230465,70.37657540859028,70.36718125582557,70.32349918500645,70.31403547905306
TRAIN_0017,614,228.0,279.0,355.0,317.0,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,74.18366202744782,74.17009363170362,74.13095313277358,74.03314071846738,73.96849425869397,73.88962992243687,73.80025379025572,73.79758742891816,73.76665592343427,73.68554633453783,73.61038503607226,73.45237830394484,73.40038396591089,73.2696159340175,73.1680645778608,73.02950104508108,72.93870230281235,72.80045232263863,72.79577252963135,72.64393038610015,72.4589295547182,72.44282487727385,72.39837992962714,72.3633484097797,72.2495552205679,72.18388561282288,72.0477563133967,72.03313377665059,71.89026464828561,71.88647848856412,71.79224330150014,71.68085756401518,71.67056843601141,71.53639225574943,71.44932179406909,71.34417596457794,71.19278736011124,71.13848754103822,71.03200645329053,70.96090330672148,70.93222024981578,70.83469267123208,70.642304218952,70.54088751064904,70.43021830747446,70.34052616768538,70.19919091933242,70.02614424069532,69.89644682268764,69.82135895565042,69.6825676582294,69.60110506029704,69.402225631493,69.3260527744798,69.1764554216416,69.04471701335257,68.89439432095118,68.85767353049462,68.73904347756921,68.61383699406774,68.6035712214244,68.48785384959687,68.46659799370404,68.35633418828218,68.26296439659262,68.14631113633926,67.96437479548979,67.91711259412902,67.81030518454915,67.80823572488619,67.78234408446242,67.63016788047163,67.48617375641278,67.35163368887191,67.16378946388163,67.11680249926926,66.95569959670632,66.79022314786621,66.70603946782698,66.59179566463543,66.5461933145652,66.4431002489716,66.30203716098023,66.26127346118417,66.12687578007824,65.99518177393499,65.88084467899738,65.78681599396468,65.72159860195677
TRAIN_0018,634,285.0,346.0,403.0,374.5,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,2.0,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,70.11935689126382,69.96705093079346,69.92339520015402,69.86066575311499,69.71375354414583,69.64726129999842,69.6019553309193,69.44384912058653,69.24768619657499,69.07663640730823,68.96095360095016,68.85870611418066,68.69257499433208,68.64565916659612,68.50542591473112,68.50534700922339,68.42501329095235,68.37722581109267,68.20892074712694,68.0797234932553,67.89393352862827,67.8190522009483,67.65845189578818,67.460578831229,67.34927266882939,67.31119402984109,67.19691089035985,67.14103320703978,67.02760666115624,66.86023649072409,66.84340792732962,66.81499505599733,66.66575807540359,66.66533712878987,66.50928194425953,66.34905342725254,66.30392493757522,66.28267962050766,66.17999306920898,66.16659715886918,66.01077615275689,65.91166661814724,65.83072141698041,65.69316354991555,65.5955001569221,65.59490984974532,65.50502241503152,65.42972802461101,65.34477656411383,65.21135028069108,65.13962978161726,64.9954071807148,64.89824038596193,64.83394249454577,64.68181890827546,64.53195779715419,64.50339447700937,64.39985707500506,64.24290460464282,64.08434114885961,63.9240003969427,63.786939388767074,63.7552511291924,63.68701726789836,63.56442908866244,63.516402385367805,63.36391542764136,63.249244702204535,63.21395568072167,63.05888359888968,62.97610493751889,62.84160084597912,62.8235280728079,62.68169660673016,62.630211268670806,62.49176502972848,62.3998391863897,62.20254419376041,62.10040729501736,62.0383458338406,61.84047875832413,61.74900718307392,61.66304283818308,61.50313760597687,61.426173666098784,61.36719480771389,61.35397334219451,61.255551790393895,61.1523417830649
TRAIN_0019,576,204.0,312.0,365.0,338.5,3.3,3.2,3.2,3.2,3.2,3.1,3.1,3.1,3.0,3.0,3.0,3.0,2.9,2.9,2.9,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.5,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.0,2.0,2.0,1.9,1.9,1.9,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,79.02576287084729,79.00712247868348,78.91892375230688,78.79089500900442,78.60556701394204,78.5465478121571,78.3683104503692,78.20199489897367,78.00646660521078,77.84748600003364,77.67767077107207,77.63952606728026,77.60675296633632,77.49079612274993,77.3524074877057,77.25220500324573,77.15608362820376,77.09910947935204,76.90198574673344,76.81185101514137,76.71129276156528,76.68979506925487,76.50107769387594,76.46274658404813,76.34808947011673,76.24701614366438,76.17618740876576,76.10660601690675,76.08526963429249,75.88698334925012,75.72789330455244,75.70044097149444,75.60434754935913,75.59080675159537,75.48335674514531,75.40742635299046,75.2870376064034,75.20820570133554,75.10550705541961,75.01521585609434,74.97130887590875,74.77379669217417,74.62646498565198,74.51964561791061,74.4312648012677,74.29790317317207,74.29681375127761,74.29575325489338,74.25990002549453,74.06392079288455,74.02170760563871,74.01903667304286,73.9810763348481,73.83319021217966,73.79012788781962,73.6999207490145,73.53162148457494,73.47554919917947,73.31883086430034,73.20149606581224,73.17979185678705,72.98432515886093,72.79314295726118,72.63868455836794,72.5332092504449,72.5025724622212,72.44723700195996,72.27829277628155,72.15102198610853,72.1479929000248,72.1476046782414,72.02324534399838,71.94626591074059,71.9436460835022,71.83095136005454,71.6869746852919,71.65889650037575,71.47187383727463,71.29788534860855,71.24409724283585,71.22272366876633,71.15852656701297,71.05491089324208,70.97370222891489,70.85512081168206,70.79445512090449,70.60600701528345,70.57309464133205,70.3768516393133
